Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Bateria interna interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM,Terminal information,Carregamento,Funcionamento,Alarmes internos,Rastramento,Gás/Oléo,Reboot_Detectado,Motivo_Reboot,Intervalo_Desde_Ultima,Serial_Reset,Observacoes,Intervalo_Entre_Mensagens
2025-08-20 09:34:43,,865209077285162,169,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,170,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,171,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,172,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,173,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,174,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,175,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,176,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,177,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,178,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,179,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,181,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,182,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,183,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,184,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,185,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,186,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,187,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:43,,865209077285162,188,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,189,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,190,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,191,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,192,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,193,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,194,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,195,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,197,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,198,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,199,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,200,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,201,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,202,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,203,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,204,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,205,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,206,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,207,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,208,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,209,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,210,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,211,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,213,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,214,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,215,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,216,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,217,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,218,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,219,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,220,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,221,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,222,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,223,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,224,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,225,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,226,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,227,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,229,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,230,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,231,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,232,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,233,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,234,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,235,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,236,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,237,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,238,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,239,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,240,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,241,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,242,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,243,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,245,Login,77,GT06V4,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,
2025-08-20 09:34:44,,865209077285162,246,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,247,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,248,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,249,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,250,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,251,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,252,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,253,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,254,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,255,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,256,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,257,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,258,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,259,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,260,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,261,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,263,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,264,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,265,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,266,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,267,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,268,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,269,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,270,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,271,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,272,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,273,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,274,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,275,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,276,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,277,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,279,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,280,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,281,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,282,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,283,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,284,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,285,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,286,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:45,,865209077285162,287,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,288,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,289,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,290,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,291,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,292,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,293,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,295,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,296,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,297,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,298,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,299,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,300,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,301,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,302,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,303,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,304,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,305,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,306,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,307,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,308,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,309,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,311,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,312,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,313,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,314,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,315,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,316,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,317,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,318,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,319,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,320,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,321,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,322,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,323,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,324,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,325,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,327,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,328,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,329,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,330,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,331,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,332,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,3.0,,,,,,,False,,,False,,
2025-08-20 09:34:46,,865209077285162,333,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:47,,865209077285162,334,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:47,,865209077285162,335,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:47,,865209077285162,336,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:47,,865209077285162,337,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:47,,865209077285162,338,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:47,,865209077285162,339,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:47,,865209077285162,340,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
2025-08-20 09:34:47,,865209077285162,341,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,4.0,,,,,,,False,,,False,,
