Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Alimentação interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total (km),Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM
2025-08-08 16:27:01,2025-08-08 16:26:53,0865209077286178,352,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-05:52:53,4,
2025-08-08 16:27:49,,0865209077286178,353,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 16:28:01,2025-08-08 16:27:53,0865209077286178,354,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-05:53:52,4,
2025-08-08 16:29:01,2025-08-08 16:28:53,0865209077286178,355,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-05:54:52,4,
2025-08-08 16:30:01,2025-08-08 16:29:53,0865209077286178,356,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-05:55:52,4,
2025-08-08 16:31:01,2025-08-08 16:30:53,0865209077286178,357,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-05:56:52,4,
2025-08-08 16:31:49,,0865209077286178,358,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 16:32:01,2025-08-08 16:31:53,0865209077286178,359,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-05:57:52,4,
2025-08-08 16:33:01,2025-08-08 16:32:53,0865209077286178,360,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-05:58:52,4,
2025-08-08 16:34:01,2025-08-08 16:33:53,0865209077286178,361,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-05:59:52,4,
2025-08-08 16:35:02,2025-08-08 16:34:53,0865209077286178,362,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:00:52,4,
2025-08-08 16:35:50,,0865209077286178,363,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 16:36:02,2025-08-08 16:35:53,0865209077286178,364,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:01:51,4,
2025-08-08 16:37:02,2025-08-08 16:36:53,0865209077286178,365,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:02:51,4,
2025-08-08 16:38:02,2025-08-08 16:37:53,0865209077286178,366,Temporizada,77,GT06V4,555,11.60,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:03:51,4,
2025-08-08 16:39:02,2025-08-08 16:38:53,0865209077286178,367,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:04:51,4,
2025-08-08 16:39:50,,0865209077286178,368,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 16:40:02,2025-08-08 16:39:53,0865209077286178,369,Temporizada,77,GT06V4,555,11.60,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:05:51,4,
2025-08-08 16:41:02,2025-08-08 16:40:53,0865209077286178,370,Temporizada,77,GT06V4,555,11.60,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:06:51,4,
2025-08-08 16:42:02,2025-08-08 16:41:53,0865209077286178,371,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:07:51,4,
2025-08-08 16:43:02,2025-08-08 16:42:53,0865209077286178,372,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:08:51,4,
2025-08-08 16:50:07,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 16:50:09,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 16:50:19,2025-08-08 16:50:18,0865209077286178,2,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:12:44,4,
2025-08-08 16:53:00,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 16:53:02,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 16:53:12,2025-08-08 16:53:11,0865209077286178,2,Temporizada,77,GT06V4,555,11.30,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:14:44,4,
2025-08-08 16:53:31,2025-08-08 16:53:30,0865209077286178,3,IGF,77,GT06V4,,,Bateria extremamente alta,,12,,0,0,-23.329789,-51.177431,02D4,05,9C6B,909A0A,0,0,73.7,,,
2025-08-08 16:53:32,,0865209077286178,4,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 16:53:41,2025-08-08 16:53:40,0865209077286178,5,IGN,77,GT06V4,,,Bateria extremamente alta,,12,,0,0,-23.329789,-51.177431,02D4,05,9C6B,909A0A,0,0,73.7,,,
2025-08-08 16:53:42,,0865209077286178,6,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 16:54:57,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 16:54:59,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 16:55:07,2025-08-08 16:55:06,0865209077286178,2,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:16:15,4,
2025-08-08 16:55:32,2025-08-08 16:55:31,0865209077286178,4,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:16:40,4,
2025-08-08 16:55:52,2025-08-08 16:55:51,0865209077286178,5,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:00,4,
2025-08-08 16:56:12,2025-08-08 16:56:11,0865209077286178,6,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:20,4,
2025-08-08 16:56:32,2025-08-08 16:56:31,0865209077286178,7,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:40,4,
2025-08-08 16:57:19,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 16:57:21,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 16:57:22,2025-08-08 16:55:06,0865209077286178,2,IGF,77,GT06V4,,,Bateria extremamente alta,,12,,0,0,-23.329789,-51.177431,0000,00,0000,000000,0,0,73.7,,,
2025-08-08 16:57:23,,0865209077286178,3,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 16:57:33,2025-08-08 16:57:32,0865209077286178,4,Temporizada,77,GT06V4,555,11.60,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 16:57:53,2025-08-08 16:57:52,0865209077286178,5,Temporizada,77,GT06V4,555,11.50,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 16:58:13,2025-08-08 16:58:12,0865209077286178,6,Temporizada,77,GT06V4,555,11.50,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 16:58:33,2025-08-08 16:58:32,0865209077286178,7,Temporizada,77,GT06V4,555,11.60,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 16:58:53,2025-08-08 16:58:52,0865209077286178,8,Temporizada,77,GT06V4,555,11.60,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 16:59:13,2025-08-08 16:59:12,0865209077286178,9,Temporizada,77,GT06V4,555,11.50,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 16:59:33,2025-08-08 16:59:32,0865209077286178,10,Temporizada,77,GT06V4,555,11.50,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 16:59:53,2025-08-08 16:59:52,0865209077286178,11,Temporizada,77,GT06V4,555,11.40,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 17:00:04,,0865209077286178,12,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:00:13,2025-08-08 17:00:12,0865209077286178,13,Temporizada,77,GT06V4,555,11.50,,0,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:17:48,4,
2025-08-08 17:00:22,,0865209077286178,14,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:03:22,,0865209077286178,15,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:06:23,,0865209077286178,16,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:09:22,,0865209077286178,17,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:09:32,2025-08-08 17:09:32,0865209077286178,18,IGN,77,GT06V4,,,Bateria extremamente alta,,12,,0,0,-23.329789,-51.177431,02D4,05,9C6B,909A0A,0,0,73.7,,,
2025-08-08 17:09:33,,0865209077286178,19,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:09:35,,0865209077286178,20,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:09:52,2025-08-08 17:09:51,0865209077286178,21,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:18:08,4,
2025-08-08 17:10:12,2025-08-08 17:10:11,0865209077286178,22,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:18:28,4,
2025-08-08 17:10:32,2025-08-08 17:10:31,0865209077286178,23,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:18:48,4,
2025-08-08 17:11:08,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:11:10,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 17:11:11,2025-08-08 17:07:37,0865209077286178,2,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A1E,0,0,73.7,28-06:17:58,4,
2025-08-08 17:11:23,2025-08-08 17:11:22,0865209077286178,3,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:18:18,4,
2025-08-08 17:11:43,2025-08-08 17:11:42,0865209077286178,4,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:18:38,4,
2025-08-08 17:12:03,2025-08-08 17:12:02,0865209077286178,5,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:18:58,4,
2025-08-08 17:12:23,2025-08-08 17:12:22,0865209077286178,6,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:19:18,4,
2025-08-08 17:12:43,2025-08-08 17:12:42,0865209077286178,7,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:19:38,4,
2025-08-08 17:13:23,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:13:25,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 17:13:26,2025-08-08 17:11:28,0865209077286178,2,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:19:59,4,
2025-08-08 17:13:38,2025-08-08 17:13:37,0865209077286178,4,Temporizada,77,GT06V4,555,11.30,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:20:19,4,
2025-08-08 17:13:39,2025-08-08 17:13:38,0865209077286178,5,IGF,77,GT06V4,,,Bateria extremamente alta,,12,,0,0,-23.329789,-51.177431,02D4,05,9C6B,909A0A,0,0,73.7,,,
2025-08-08 17:15:50,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:15:52,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 17:15:53,2025-08-08 17:15:05,0865209077286178,2,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06901A05,0,0,73.7,28-06:21:21,4,
2025-08-08 17:16:05,2025-08-08 17:16:04,0865209077286178,3,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06901A05,0,0,73.7,28-06:21:41,4,
2025-08-08 17:16:25,2025-08-08 17:16:24,0865209077286178,4,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06901A05,0,0,73.7,28-06:22:01,4,
2025-08-08 17:17:55,,0865209077286178,6,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:17:57,,0865209077286178,7,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 17:17:58,2025-08-08 17:16:44,0865209077286178,5,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,04,8632,04318C83,0,0,73.7,28-06:22:21,4,
2025-08-08 17:17:59,2025-08-08 17:17:04,0865209077286178,8,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06901A05,0,0,73.7,28-06:22:41,4,
2025-08-08 17:18:00,2025-08-08 17:17:24,0865209077286178,9,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06901A05,0,0,73.7,28-06:23:01,4,
2025-08-08 17:18:01,2025-08-08 17:17:44,0865209077286178,10,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06901A05,0,0,73.7,28-06:23:21,4,
2025-08-08 17:18:05,2025-08-08 17:18:04,0865209077286178,11,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06901A05,0,0,73.7,28-06:23:41,4,
2025-08-08 17:18:25,2025-08-08 17:18:24,0865209077286178,12,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0E,0,0,73.7,28-06:24:01,4,
2025-08-08 17:18:45,2025-08-08 17:18:44,0865209077286178,13,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0E,0,0,73.7,28-06:24:21,4,
2025-08-08 17:19:05,2025-08-08 17:19:04,0865209077286178,14,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A1E,0,0,73.7,28-06:24:41,4,
2025-08-08 17:19:25,2025-08-08 17:19:24,0865209077286178,16,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:25:01,4,
2025-08-08 17:19:36,,0865209077286178,17,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:19:45,2025-08-08 17:19:44,0865209077286178,18,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:25:21,4,
2025-08-08 17:20:05,2025-08-08 17:20:04,0865209077286178,20,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:25:41,4,
2025-08-08 17:20:25,2025-08-08 17:20:24,0865209077286178,22,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:26:01,4,
2025-08-08 17:20:45,2025-08-08 17:20:44,0865209077286178,23,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:26:21,4,
2025-08-08 17:21:05,2025-08-08 17:21:04,0865209077286178,24,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:26:41,4,
2025-08-08 17:27:42,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:27:44,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-08 17:27:52,2025-08-08 17:27:50,0865209077286178,2,Temporizada,77,GT06V4,555,11.30,,1,0,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004E7E,0,0,73.7,28-06:32:55,2,
2025-08-08 17:28:12,2025-08-08 17:28:10,0865209077286178,3,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004E7E,0,0,73.7,28-06:33:15,2,
2025-08-08 17:28:34,2025-08-08 17:28:30,0865209077286178,4,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004E7E,0,0,73.7,28-06:33:35,2,
2025-08-08 17:28:52,2025-08-08 17:28:50,0865209077286178,5,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004E7E,0,0,73.7,28-06:33:55,2,
2025-08-08 17:29:48,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:29:50,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:29:55,2025-08-08 17:29:27,0865209077286178,2,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:34:31,4,
2025-08-08 17:30:15,2025-08-08 17:30:15,0865209077286178,3,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:34:51,4,
2025-08-08 17:30:35,2025-08-08 17:30:35,0865209077286178,4,Temporizada,77,GT06V4,555,11.60,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:35:11,4,
2025-08-08 17:30:56,2025-08-08 17:30:55,0865209077286178,5,Temporizada,77,GT06V4,555,11.60,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:35:31,4,
2025-08-08 17:31:16,2025-08-08 17:31:15,0865209077286178,6,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:35:51,4,
2025-08-08 17:31:36,2025-08-08 17:31:35,0865209077286178,7,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:36:11,4,
2025-08-08 17:31:56,2025-08-08 17:31:55,0865209077286178,8,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:36:31,4,
2025-08-08 17:32:16,2025-08-08 17:32:15,0865209077286178,9,Temporizada,77,GT06V4,555,11.60,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:36:51,4,
2025-08-08 17:32:35,2025-08-08 17:32:35,0865209077286178,10,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:37:11,4,
2025-08-08 17:32:52,,0865209077286178,11,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 17:32:55,2025-08-08 17:32:55,0865209077286178,12,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:37:31,4,
2025-08-08 17:33:16,2025-08-08 17:33:15,0865209077286178,13,Temporizada,77,GT06V4,555,11.40,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:37:51,4,
2025-08-08 17:33:37,2025-08-08 17:33:35,0865209077286178,14,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:38:11,4,
2025-08-08 17:34:09,,0865209077286178,0,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:34:11,,0865209077286178,1,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:34:16,2025-08-08 17:30:20,0865209077286178,2,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:38:31,4,
2025-08-08 17:34:36,2025-08-08 17:34:35,0865209077286178,3,Temporizada,77,GT06V4,555,11.50,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:38:51,4,
2025-08-08 17:34:56,2025-08-08 17:34:55,0865209077286178,4,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:39:11,4,
2025-08-08 17:35:16,2025-08-08 17:35:15,0865209077286178,5,Temporizada,77,GT06V4,555,11.60,,1,0,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-06:39:31,4,
2025-08-08 17:37:12,,0865209077286178,7,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:40:12,,0865209077286178,8,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:49:45,,0865209077286178,14,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:49:46,,0865209077286178,15,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,01
2025-08-08 17:49:47,2025-08-08 17:45:17,0865209077286178,16,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004FA5,0,0,73.7,28-06:49:32,2,
2025-08-08 17:53:11,,0865209077286178,17,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,02
2025-08-08 17:55:50,2025-08-08 17:55:17,0865209077286178,18,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004FAB,0,0,73.7,28-06:59:30,2,
2025-08-08 17:55:50,2025-08-08 17:55:17,0865209077286178,18,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004FAB,0,0,73.7,28-06:59:30,2,
2025-08-08 17:56:29,,0865209077286178,20,Login,77,GT06V4,,,,,,,,,,,
2025-08-08 17:56:31,,0865209077286178,21,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,04
2025-08-08 17:56:32,2025-08-08 17:55:17,0865209077286178,18,Temporizada,77,GT06V4,555,11.50,,1,1,,0,0,-23.329789,-51.177431,02D4,05,2B23,00004FAB,0,0,73.7,28-06:59:30,2,
2025-08-08 17:59:30,,0865209077286178,22,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 18:02:30,,0865209077286178,23,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 18:05:19,2025-08-08 18:05:17,0865209077286178,24,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-07:09:30,4,
2025-08-08 18:05:31,,0865209077286178,25,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 18:08:31,,0865209077286178,26,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 18:11:31,,0865209077286178,27,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 18:14:31,,0865209077286178,28,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 18:15:20,2025-08-08 18:15:17,0865209077286178,29,Temporizada,77,GT06V4,555,11.40,,1,1,,0,0,-23.329789,-51.177431,02D4,05,9C6B,06909A0A,0,0,73.7,28-07:19:30,4,
2025-08-08 18:17:31,,0865209077286178,30,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 18:20:31,,0865209077286178,31,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
2025-08-08 18:23:31,,0865209077286178,32,Heartbeat,77,GT06V4,,,Bateria extremamente alta,,,,,,,,,,,,,,,,,03
