Data/Hora Inclusão,Data/Hora Evento,IMEI,Sequência,Tipo Mensagem,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Alimentação Externa,Alimentação interna,Analog Input Status,Satélites,Duração da Ignição,Velocidade,Azimuth,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Realtime positioning,GPS valido,Hodômetro Total,Horímetro Total,Tipo de Rede,Qualidade do sinal de GSM
2025-08-11 07:53:21,2025-08-09 07:46:04,0868022036382377,18,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:22,2025-08-09 08:05:15,0868022036382377,19,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:23,2025-08-09 08:24:28,0868022036382377,20,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:24,2025-08-09 08:43:40,0868022036382377,21,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:25,2025-08-09 09:02:52,0868022036382377,22,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:26,2025-08-09 09:22:04,0868022036382377,23,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:27,2025-08-09 09:41:18,0868022036382377,24,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:28,2025-08-09 10:00:30,0868022036382377,25,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:29,2025-08-09 10:19:42,0868022036382377,26,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:30,2025-08-09 10:38:55,0868022036382377,27,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:31,2025-08-09 10:58:06,0868022036382377,28,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:32,2025-08-09 11:17:20,0868022036382377,29,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:33,2025-08-09 11:36:33,0868022036382377,30,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:34,2025-08-09 11:55:45,0868022036382377,31,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:35,2025-08-09 12:15:02,0868022036382377,32,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:36,2025-08-09 12:34:17,0868022036382377,33,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:37,2025-08-09 12:53:31,0868022036382377,34,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:38,2025-08-09 13:12:44,0868022036382377,35,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:39,2025-08-09 13:31:58,0868022036382377,36,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:40,2025-08-09 13:51:10,0868022036382377,37,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:41,2025-08-09 14:10:21,0868022036382377,38,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:42,2025-08-09 14:29:32,0868022036382377,39,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:43,2025-08-09 14:48:45,0868022036382377,40,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:44,2025-08-09 15:07:56,0868022036382377,41,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:45,2025-08-09 15:27:07,0868022036382377,42,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:46,2025-08-09 15:46:20,0868022036382377,43,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:47,2025-08-09 16:05:31,0868022036382377,44,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:48,2025-08-09 16:24:43,0868022036382377,45,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:49,2025-08-09 16:43:56,0868022036382377,46,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:50,2025-08-09 17:03:07,0868022036382377,47,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:51,2025-08-09 17:22:20,0868022036382377,48,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:52,2025-08-09 17:41:33,0868022036382377,49,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:53,2025-08-09 18:00:45,0868022036382377,50,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:54,2025-08-09 18:20:01,0868022036382377,51,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:55,2025-08-09 18:39:13,0868022036382377,52,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:56,2025-08-09 18:58:26,0868022036382377,53,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:57,2025-08-09 19:17:39,0868022036382377,54,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:58,2025-08-09 19:36:52,0868022036382377,55,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:53:59,2025-08-09 19:56:04,0868022036382377,56,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:00,2025-08-09 20:15:21,0868022036382377,57,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:03,2025-08-09 20:34:32,0868022036382377,58,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:03,2025-08-09 20:53:44,0868022036382377,59,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:04,2025-08-09 21:12:57,0868022036382377,60,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:05,2025-08-09 21:32:11,0868022036382377,61,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:06,2025-08-09 21:51:26,0868022036382377,62,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:07,2025-08-09 22:10:37,0868022036382377,63,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:08,2025-08-09 22:29:53,0868022036382377,64,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:09,2025-08-09 22:49:06,0868022036382377,65,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:10,2025-08-09 23:08:31,0868022036382377,66,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:11,2025-08-09 23:27:43,0868022036382377,67,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:12,2025-08-09 23:46:56,0868022036382377,68,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:13,2025-08-10 00:06:08,0868022036382377,69,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:14,2025-08-10 00:25:19,0868022036382377,70,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:15,2025-08-10 00:44:30,0868022036382377,71,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:16,2025-08-10 01:03:42,0868022036382377,72,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:17,2025-08-10 01:22:54,0868022036382377,73,Temporizada,77,GT06V4,555,12.70,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:18,2025-08-10 01:42:05,0868022036382377,74,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:19,2025-08-10 02:01:17,0868022036382377,75,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:20,2025-08-10 02:20:29,0868022036382377,76,Temporizada,77,GT06V4,555,12.70,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:21,2025-08-10 02:39:42,0868022036382377,77,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:22,2025-08-10 02:58:54,0868022036382377,78,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:23,2025-08-10 03:18:06,0868022036382377,79,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:24,2025-08-10 03:37:21,0868022036382377,80,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:25,2025-08-10 03:56:32,0868022036382377,81,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:26,2025-08-10 04:15:45,0868022036382377,82,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:27,2025-08-10 04:34:56,0868022036382377,83,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:28,2025-08-10 04:54:09,0868022036382377,84,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:29,2025-08-10 05:13:34,0868022036382377,85,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:30,2025-08-10 05:32:45,0868022036382377,86,Temporizada,77,GT06V4,555,12.70,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:31,2025-08-10 05:51:56,0868022036382377,87,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:32,2025-08-10 06:11:09,0868022036382377,88,Temporizada,77,GT06V4,555,12.70,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:33,2025-08-10 06:30:21,0868022036382377,89,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:34,2025-08-10 06:49:36,0868022036382377,90,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:35,2025-08-10 07:08:48,0868022036382377,91,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:36,2025-08-10 07:28:05,0868022036382377,92,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:37,2025-08-10 07:47:18,0868022036382377,93,Temporizada,77,GT06V4,555,12.70,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:38,2025-08-10 08:06:41,0868022036382377,94,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:39,2025-08-10 08:25:53,0868022036382377,95,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:40,2025-08-10 08:45:04,0868022036382377,96,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:41,2025-08-10 09:04:17,0868022036382377,97,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:42,2025-08-10 09:23:28,0868022036382377,98,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:43,2025-08-10 09:42:40,0868022036382377,99,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:44,2025-08-10 10:01:53,0868022036382377,100,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:45,2025-08-10 10:21:05,0868022036382377,101,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:48,2025-08-10 10:40:24,0868022036382377,102,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:49,2025-08-10 10:59:49,0868022036382377,103,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:50,2025-08-10 11:19:03,0868022036382377,104,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:51,2025-08-10 11:38:16,0868022036382377,105,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:52,2025-08-10 11:57:30,0868022036382377,106,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:53,2025-08-10 12:16:44,0868022036382377,107,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:54,2025-08-10 12:35:56,0868022036382377,108,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:55,2025-08-10 12:55:10,0868022036382377,109,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:56,2025-08-10 13:14:26,0868022036382377,110,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:57,2025-08-10 13:33:47,0868022036382377,111,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:58,2025-08-10 13:52:59,0868022036382377,112,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:54:59,2025-08-10 14:12:12,0868022036382377,113,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:00,2025-08-10 14:31:24,0868022036382377,114,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:01,2025-08-10 14:50:36,0868022036382377,115,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:02,2025-08-10 15:09:49,0868022036382377,116,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:03,2025-08-10 15:29:03,0868022036382377,117,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:04,2025-08-10 15:48:14,0868022036382377,118,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:05,2025-08-10 16:07:26,0868022036382377,119,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:06,2025-08-10 16:26:38,0868022036382377,120,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:07,2025-08-10 16:45:52,0868022036382377,121,Temporizada,77,GT06V4,555,13.00,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:08,2025-08-10 17:05:04,0868022036382377,122,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:09,2025-08-10 17:24:20,0868022036382377,123,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:10,2025-08-10 17:43:34,0868022036382377,124,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:11,2025-08-10 18:02:49,0868022036382377,125,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:12,2025-08-10 18:22:00,0868022036382377,126,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:13,2025-08-10 18:41:16,0868022036382377,127,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:14,2025-08-10 19:00:27,0868022036382377,128,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:15,2025-08-10 19:19:39,0868022036382377,129,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:16,2025-08-10 19:38:54,0868022036382377,130,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:17,2025-08-10 19:58:07,0868022036382377,131,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:18,2025-08-10 20:17:21,0868022036382377,132,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:19,2025-08-10 20:36:33,0868022036382377,133,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:20,2025-08-10 20:55:43,0868022036382377,134,Temporizada,77,GT06V4,555,12.90,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:21,2025-08-10 21:14:55,0868022036382377,135,Temporizada,77,GT06V4,555,12.80,,0,12,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:22,2025-08-10 21:34:22,0868022036382377,136,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:23,2025-08-10 21:53:32,0868022036382377,137,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:24,2025-08-10 22:12:44,0868022036382377,138,Temporizada,77,GT06V4,555,12.90,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:25,2025-08-10 22:31:57,0868022036382377,139,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:26,2025-08-10 22:51:09,0868022036382377,140,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:27,2025-08-10 23:10:24,0868022036382377,141,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:28,2025-08-10 23:29:40,0868022036382377,142,Temporizada,77,GT06V4,555,12.80,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
2025-08-11 07:55:29,2025-08-10 23:48:53,0868022036382377,143,Temporizada,77,GT06V4,555,12.70,,0,6,,0,0,-28.158824,-48.656280,0000,00,0000,00000000,0,1,38560.5,31-16:41:41,4,
